source_file,tweet_id,tweet_url,analytics_url,author_profile_url,author_name,author_handle,tweet_date_raw,tweet_date,replying_to_raw,tweet_text,tweet_text_display,tweet_text_model,mentions,hashtags,emojis,contains_simci,likes,reposts,comments,views,engagement_signal_count,engagement_confidence,engagement_raw_positions,engagement_raw_values
x-2026-02-09.csv,1727446862246953079,https://x.com/EntreLineasNN/status/1727446862246953079,https://x.com/EntreLineasNN/status/1727446862246953079/analytics,https://x.com/EntreLineasNN,Entre Líneas,@EntreLineasNN,"Nov 22, 2023",2023-11-22,,"#Educacion | La, llevará a cabo el Simposio Iberoamericano de Ciencias e Ingenierías ( @UPPachuca ), el 22 y 23 de noviembre. Simci","#Educacion | La, llevará a cabo el Simposio Iberoamericano de Ciencias e Ingenierías ( @UPPachuca ), el 22 y 23 de noviembre. Simci","Educacion La, llevará a cabo el Simposio Iberoamericano de Ciencias e Ingenierías ( ), el 22 y 23 de noviembre. Simci",@UPPachuca,#Educacion,,True,1,0,0,13,1,low,col_19,1
x-2026-02-09.csv,1727103238355480765,https://x.com/Enfoque_hgo/status/1727103238355480765,https://x.com/Enfoque_hgo/status/1727103238355480765/analytics,https://x.com/Enfoque_hgo,Enfoque Hidalgo,@Enfoque_hgo,"Nov 21, 2023",2023-11-21,,"Con un fuerte impulso a la actividad científica en el estado, interés fundamental del gobernador de Hidalgo, Julio Menchaca Salazar; la Universidad Politécnica de Pachuca (UPP) llevará a cabo el Simposio Iberoamericano de Ciencias e Ingenierías ( ), el 22 y 23 de noviembre. Simci","Con un fuerte impulso a la actividad científica en el estado, interés fundamental del gobernador de Hidalgo, Julio Menchaca Salazar; la Universidad Politécnica de Pachuca (UPP) llevará a cabo el Simposio Iberoamericano de Ciencias e Ingenierías ( ), el 22 y 23 de noviembre. Simci","Con un fuerte impulso a la actividad científica en el estado, interés fundamental del gobernador de Hidalgo, Julio Menchaca Salazar; la Universidad Politécnica de Pachuca (UPP) llevará a cabo el Simposio Iberoamericano de Ciencias e Ingenierías ( ), el 22 y 23 de noviembre. Simci",,,,True,0,0,0,44,0,none,,
x-2026-02-09.csv,1725626512060113303,https://x.com/UPPachuca/status/1725626512060113303,https://x.com/UPPachuca/status/1725626512060113303/analytics,https://x.com/UPPachuca,Universidad Politécnica de Pachuca,@UPPachuca,"Nov 17, 2023",2023-11-17,,#BuenViernes Estas serán las conferencias magistrales del Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Participa. Más información en: #PrimeroLaEducación SIMCI #OrgulloUPP,#BuenViernes Estas serán las conferencias magistrales del Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Participa. Más información en: #PrimeroLaEducación SIMCI #OrgulloUPP,BuenViernes Estas serán las conferencias magistrales del Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Participa. Más información en: PrimeroLaEducación SIMCI OrgulloUPP,,#BuenViernes|#OrgulloUPP|#PrimeroLaEducación,,True,4,3,0,272,2,medium,"col_19,col_31","3,4"
x-2026-02-09.csv,1725597364419727496,https://x.com/erickrolando69/status/1725597364419727496,https://x.com/erickrolando69/status/1725597364419727496/analytics,https://x.com/erickrolando69,Erick,@erickrolando69,"Nov 17, 2023",2023-11-17,,En este año el incremento de cultivos ilícitos es ya de más del 13% datos suministrados por ( ) de (UNODC) Nariño tiene cerca de 30 mil hectáreas que representa más del 30% en el ámbito nacional. (curioso la relación incremento de coca vs dominio territorial de GAO's. No? SIMCI,En este año el incremento de cultivos ilícitos es ya de más del 13% datos suministrados por ( ) de (UNODC) Nariño tiene cerca de 30 mil hectáreas que representa más del 30% en el ámbito nacional. (curioso la relación incremento de coca vs dominio territorial de GAO's. No? SIMCI,En este año el incremento de cultivos ilícitos es ya de más del 13% datos suministrados por ( ) de (UNODC) Nariño tiene cerca de 30 mil hectáreas que representa más del 30% en el ámbito nacional. (curioso la relación incremento de coca vs dominio territorial de GAO's. No? SIMCI,,,,True,1,0,0,15,1,low,col_19,1
x-2026-02-09.csv,1725537954506895721,https://x.com/UPPachuca/status/1725537954506895721,https://x.com/UPPachuca/status/1725537954506895721/analytics,https://x.com/UPPachuca,Universidad Politécnica de Pachuca,@UPPachuca,"Nov 17, 2023",2023-11-17,,#BuenViernes Participa en el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. 22 y 23 de noviembre. Consulta la programación en #PrimeroLaEducación SIMCI #OrgulloUPP,#BuenViernes Participa en el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. 22 y 23 de noviembre. Consulta la programación en #PrimeroLaEducación SIMCI #OrgulloUPP,BuenViernes Participa en el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. 22 y 23 de noviembre. Consulta la programación en PrimeroLaEducación SIMCI OrgulloUPP,,#BuenViernes|#OrgulloUPP|#PrimeroLaEducación,,True,0,0,0,111,0,none,,
x-2026-02-09.csv,1725210248430944517,https://x.com/UPPachuca/status/1725210248430944517,https://x.com/UPPachuca/status/1725210248430944517/analytics,https://x.com/UPPachuca,Universidad Politécnica de Pachuca,@UPPachuca,"Nov 16, 2023",2023-11-16,,¿Ya estás listo para 2023? 22 y 23 de noviembre. El Mtro. Urby Eduardo Márquez abordará la evaluación de las disfunciones faciales así como la revisión de un protocolo de intervención en las alteraciones biomecánicas del paciente. Registros en SIMCI,¿Ya estás listo para 2023? 22 y 23 de noviembre. El Mtro. Urby Eduardo Márquez abordará la evaluación de las disfunciones faciales así como la revisión de un protocolo de intervención en las alteraciones biomecánicas del paciente. Registros en SIMCI,¿Ya estás listo para 2023? 22 y 23 de noviembre. El Mtro. Urby Eduardo Márquez abordará la evaluación de las disfunciones faciales así como la revisión de un protocolo de intervención en las alteraciones biomecánicas del paciente. Registros en SIMCI,,,,True,0,0,0,137,0,none,,
x-2026-02-09.csv,1724104359749771530,https://x.com/UPPachuca/status/1724104359749771530,https://x.com/UPPachuca/status/1724104359749771530/analytics,https://x.com/UPPachuca,Universidad Politécnica de Pachuca,@UPPachuca,"Nov 13, 2023",2023-11-13,,#FelizLunes Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Consulta la programación en #PrimeroLaEducación SIMCI #OrgulloUPP,#FelizLunes Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Consulta la programación en #PrimeroLaEducación SIMCI #OrgulloUPP,FelizLunes Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Consulta la programación en PrimeroLaEducación SIMCI OrgulloUPP,,#FelizLunes|#OrgulloUPP|#PrimeroLaEducación,,True,1,1,0,134,2,medium,"col_19,col_31","1,1"
x-2026-02-09.csv,1723922044394299820,https://x.com/paola_pp_/status/1723922044394299820,https://x.com/paola_pp_/status/1723922044394299820/analytics,https://x.com/paola_pp_,p a o l a,@paola_pp_,"Nov 12, 2023",2023-11-12,Replying to @paola_pp_,"@paola_pp_ Según la UNODC, El Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) reporta un incremento del 13 % en el área sembrada con coca en el país, pasando de 204.000 ha en 2021 a 230.000 ha en 2022. SIMCI","@paola_pp_ Según la UNODC, El Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) reporta un incremento del 13 % en el área sembrada con coca en el país, pasando de 204.000 ha en 2021 a 230.000 ha en 2022. SIMCI","Según la UNODC, El Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) reporta un incremento del 13 % en el área sembrada con coca en el país, pasando de 204.000 ha en 2021 a 230.000 ha en 2022. SIMCI",@paola_pp_,,,True,2,1,0,14,2,medium,"col_19,col_31","1,2"
x-2026-02-08.csv,1722720912611430574,https://x.com/Ojo_Publico/status/1722720912611430574,https://x.com/Ojo_Publico/status/1722720912611430574/analytics,https://x.com/Ojo_Publico,OjoPúblico,@Ojo_Publico,"Nov 9, 2023",2023-11-09,,"#NarcoFiles El tráfico de drogas, además de la relocalización de la producción, ha vivido un “momento de innovación” en los últimos años ""para comprar mayores cantidades”, explicó Leonardo Correa, coordinador del SIMCI 💸 📄 📌 👉 👈","#NarcoFiles El tráfico de drogas, además de la relocalización de la producción, ha vivido un “momento de innovación” en los últimos años ""para comprar mayores cantidades”, explicó Leonardo Correa, coordinador del SIMCI 💸 📄 📌 👉 👈","NarcoFiles El tráfico de drogas, además de la relocalización de la producción, ha vivido un “momento de innovación” en los últimos años ""para comprar mayores cantidades”, explicó Leonardo Correa, coordinador del SIMCI",,#NarcoFiles,👈👉💸📄📌,True,3,0,0,1300,1,low,col_18,3
x-2026-02-09.csv,1722284697214992721,https://x.com/UPPachuca/status/1722284697214992721,https://x.com/UPPachuca/status/1722284697214992721/analytics,https://x.com/UPPachuca,Universidad Politécnica de Pachuca,@UPPachuca,"Nov 8, 2023",2023-11-08,,#BuenMiércoles Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Consulta la programación en #PrimeroLaEducación SIMCI #OrgulloUPP,#BuenMiércoles Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Consulta la programación en #PrimeroLaEducación SIMCI #OrgulloUPP,BuenMiércoles Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Consulta la programación en PrimeroLaEducación SIMCI OrgulloUPP,,#BuenMiércoles|#OrgulloUPP|#PrimeroLaEducación,,True,1,1,0,116,2,medium,"col_19,col_31","1,1"
x-2026-02-09.csv,1722001663588737297,https://x.com/OjoPublicoLATAM/status/1722001663588737297,https://x.com/OjoPublicoLATAM/status/1722001663588737297/analytics,https://x.com/OjoPublicoLATAM,OjoPúblico Latam,@OjoPublicoLATAM,"Nov 7, 2023",2023-11-07,,"#NarcoFiles El tráfico de drogas, además de la relocalización de la producción, ha vivido un “momento de innovación” en los últimos años ""para comprar mayores cantidades”, explicó Leonardo Correa, coordinador del SIMCI 💸 📄 📌 👉 👈","#NarcoFiles El tráfico de drogas, además de la relocalización de la producción, ha vivido un “momento de innovación” en los últimos años ""para comprar mayores cantidades”, explicó Leonardo Correa, coordinador del SIMCI 💸 📄 📌 👉 👈","NarcoFiles El tráfico de drogas, además de la relocalización de la producción, ha vivido un “momento de innovación” en los últimos años ""para comprar mayores cantidades”, explicó Leonardo Correa, coordinador del SIMCI",,#NarcoFiles,👈👉💸📄📌,True,2,0,0,47,1,low,col_19,2
x-2026-02-09.csv,1721983447139258454,https://x.com/DNPA_Honduras/status/1721983447139258454,https://x.com/DNPA_Honduras/status/1721983447139258454/analytics,https://x.com/DNPA_Honduras,Dirección Nacional Policial Antidrogas (DNPA),@DNPA_Honduras,"Nov 7, 2023",2023-11-07,,#MejoraContinua | Elementos antidrogas forman parte de mesas técnicas para la Reducción de la Oferta de Droga con el fin de innovar en el Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) en la misma forman parte especialistas y Fuerzas de Seguridad del Estado. #DNPA SIMCI 👮🏻‍♂️,#MejoraContinua | Elementos antidrogas forman parte de mesas técnicas para la Reducción de la Oferta de Droga con el fin de innovar en el Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) en la misma forman parte especialistas y Fuerzas de Seguridad del Estado. #DNPA SIMCI 👮🏻‍♂️,MejoraContinua Elementos antidrogas forman parte de mesas técnicas para la Reducción de la Oferta de Droga con el fin de innovar en el Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) en la misma forman parte especialistas y Fuerzas de Seguridad del Estado. DNPA SIMCI ‍ ️,,#DNPA|#MejoraContinua,👮🏻‍♂️,True,0,0,0,80,0,none,,
x-2026-02-09.csv,1721921385751064896,https://x.com/UPPachuca/status/1721921385751064896,https://x.com/UPPachuca/status/1721921385751064896/analytics,https://x.com/UPPachuca,Universidad Politécnica de Pachuca,@UPPachuca,"Nov 7, 2023",2023-11-07,,#BuenMartes Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Consulta la programación en #PrimeroLaEducación SIMCI #OrgulloUPP,#BuenMartes Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Consulta la programación en #PrimeroLaEducación SIMCI #OrgulloUPP,BuenMartes Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Consulta la programación en PrimeroLaEducación SIMCI OrgulloUPP,,#BuenMartes|#OrgulloUPP|#PrimeroLaEducación,,True,3,2,0,160,2,medium,"col_19,col_31","2,3"
x-2026-02-09.csv,1721585742193868968,https://x.com/lgolpeavisa/status/1721585742193868968,https://x.com/lgolpeavisa/status/1721585742193868968/analytics,https://x.com/lgolpeavisa,Antolin Diaz Ramirez,@lgolpeavisa,"Nov 6, 2023",2023-11-06,,"""Hay una especie de vacío en el mercado que no solo afecta a Colombia», dijo Correa, coordinador del. “Los territorios, las rutas que tenían las FARC, eso sí, se interrumpió… y dio lugar a que se piense que es posible hacer esto en otras partes”. SIMCI","""Hay una especie de vacío en el mercado que no solo afecta a Colombia», dijo Correa, coordinador del. “Los territorios, las rutas que tenían las FARC, eso sí, se interrumpió… y dio lugar a que se piense que es posible hacer esto en otras partes”. SIMCI","""Hay una especie de vacío en el mercado que no solo afecta a Colombia», dijo Correa, coordinador del. “Los territorios, las rutas que tenían las FARC, eso sí, se interrumpió… y dio lugar a que se piense que es posible hacer esto en otras partes”. SIMCI",,,,True,0,0,0,11,0,none,,
x-2026-02-09.csv,1721581631943651543,https://x.com/lanzauntad67860/status/1721581631943651543,https://x.com/lanzauntad67860/status/1721581631943651543/analytics,https://x.com/lanzauntad67860,@lanzauntadadesangre,@lanzauntad67860,"Nov 6, 2023",2023-11-06,,"Tráfico de drogas vive un “momento de innovación”, que va desde “cómo mejorar las redes, el uso de las herramientas y las redes sociales para comprar mayores cantidades” explicó Leonardo Correa del Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de ONU a OCCRP. SIMCI","Tráfico de drogas vive un “momento de innovación”, que va desde “cómo mejorar las redes, el uso de las herramientas y las redes sociales para comprar mayores cantidades” explicó Leonardo Correa del Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de ONU a OCCRP. SIMCI","Tráfico de drogas vive un “momento de innovación”, que va desde “cómo mejorar las redes, el uso de las herramientas y las redes sociales para comprar mayores cantidades” explicó Leonardo Correa del Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de ONU a OCCRP. SIMCI",,,,True,0,0,0,18,0,none,,
x-2026-02-09.csv,1721530502698389620,https://x.com/maferpradorubio/status/1721530502698389620,https://x.com/maferpradorubio/status/1721530502698389620/analytics,https://x.com/maferpradorubio,Mafer,@maferpradorubio,"Nov 6, 2023",2023-11-06,,"El tráfico de drogas ha vivido un “momento de innovación” en los últimos años, que va desde “cómo mejorar las redes, el uso de las herramientas y las redes sociales para comprar mayores cantidades”, explicó Leonardo Correa, coordinador ( ) SIMCI","El tráfico de drogas ha vivido un “momento de innovación” en los últimos años, que va desde “cómo mejorar las redes, el uso de las herramientas y las redes sociales para comprar mayores cantidades”, explicó Leonardo Correa, coordinador ( ) SIMCI","El tráfico de drogas ha vivido un “momento de innovación” en los últimos años, que va desde “cómo mejorar las redes, el uso de las herramientas y las redes sociales para comprar mayores cantidades”, explicó Leonardo Correa, coordinador ( ) SIMCI",,,,True,0,0,0,15,0,none,,
x-2026-02-09.csv,1719747024566853985,https://x.com/MongabayLatam/status/1719747024566853985,https://x.com/MongabayLatam/status/1719747024566853985/analytics,https://x.com/MongabayLatam,Mongabay Latam,@MongabayLatam,"Nov 1, 2023",2023-11-01,Replying to @MongabayLatam,@MongabayLatam Los datos de 2022 del @UNODC de la revelan un incremento sustancial de cultivos ilegales de coca dentro de los resguardos de la Amazonía de Colombia: de 4743 hectáreas reportadas en 2021 se pasó a 6618 hectáreas en 2022. 8/10 Simci,@MongabayLatam Los datos de 2022 del @UNODC de la revelan un incremento sustancial de cultivos ilegales de coca dentro de los resguardos de la Amazonía de Colombia: de 4743 hectáreas reportadas en 2021 se pasó a 6618 hectáreas en 2022. 8/10 Simci,Los datos de 2022 del de la revelan un incremento sustancial de cultivos ilegales de coca dentro de los resguardos de la Amazonía de Colombia: de 4743 hectáreas reportadas en 2021 se pasó a 6618 hectáreas en 2022. 8/10 Simci,@MongabayLatam|@UNODC,,,True,1,1,0,54,2,medium,"col_19,col_31","1,1"
x-2026-02-09.csv,1717990841308905496,https://x.com/UPPachuca/status/1717990841308905496,https://x.com/UPPachuca/status/1717990841308905496/analytics,https://x.com/UPPachuca,Universidad Politécnica de Pachuca,@UPPachuca,"Oct 27, 2023",2023-10-27,,Nos estamos preparando para el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Más informes en SIMCI,Nos estamos preparando para el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Más informes en SIMCI,Nos estamos preparando para el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) 2023. Más informes en SIMCI,,,,True,4,2,0,279,2,medium,"col_19,col_31","2,4"
x-2026-02-09.csv,1717199263342457044,https://x.com/UPPachuca/status/1717199263342457044,https://x.com/UPPachuca/status/1717199263342457044/analytics,https://x.com/UPPachuca,Universidad Politécnica de Pachuca,@UPPachuca,"Oct 25, 2023",2023-10-25,,#PrimeroLaEducación ¡Próximamente! Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías 2023 22 y 23 de noviembre Más informes en: #OrgulloUPP SIMCI,#PrimeroLaEducación ¡Próximamente! Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías 2023 22 y 23 de noviembre Más informes en: #OrgulloUPP SIMCI,PrimeroLaEducación ¡Próximamente! Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías 2023 22 y 23 de noviembre Más informes en: OrgulloUPP SIMCI,,#OrgulloUPP|#PrimeroLaEducación,,True,1,1,0,119,2,medium,"col_19,col_31","1,1"
x-2026-02-09.csv,1716491970619625876,https://x.com/fragusar/status/1716491970619625876,https://x.com/fragusar/status/1716491970619625876/analytics,https://x.com/fragusar,EL PAJARO ESPINO,@fragusar,"Oct 23, 2023",2023-10-23,Replying to @HENRYFOREROJ,"@HENRYFOREROJ Según el Sistema Integrado de Monitoreo de Cultivos ilícitos ( ) tenemos la cifra histórica más alta de hectáreas de COCA en Colombia,Gracias presidente Petro Muchas gracias por esa mala gestión!!! SIMCI","@HENRYFOREROJ Según el Sistema Integrado de Monitoreo de Cultivos ilícitos ( ) tenemos la cifra histórica más alta de hectáreas de COCA en Colombia,Gracias presidente Petro Muchas gracias por esa mala gestión!!! SIMCI","Según el Sistema Integrado de Monitoreo de Cultivos ilícitos ( ) tenemos la cifra histórica más alta de hectáreas de COCA en Colombia,Gracias presidente Petro Muchas gracias por esa mala gestión!!! SIMCI",@HENRYFOREROJ,,,True,1,0,0,10,1,low,col_19,1
x-2026-02-09.csv,1715387968502796481,https://x.com/UPPachuca/status/1715387968502796481,https://x.com/UPPachuca/status/1715387968502796481/analytics,https://x.com/UPPachuca,Universidad Politécnica de Pachuca,@UPPachuca,"Oct 20, 2023",2023-10-20,,Próximamente Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías 2023 22 y 23 de noviembre SIMCI,Próximamente Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías 2023 22 y 23 de noviembre SIMCI,Próximamente Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías 2023 22 y 23 de noviembre SIMCI,,,,True,5,2,0,209,2,medium,"col_19,col_31","2,5"
x-2026-02-09.csv,1707976364047868365,https://x.com/JC_Sandino/status/1707976364047868365,https://x.com/JC_Sandino/status/1707976364047868365/analytics,https://x.com/JC_Sandino,JC Sandino,@JC_Sandino,"Sep 29, 2023",2023-09-29,,"Es lo que hay y esos datos son muy útiles, pero las metodologías del jamás han sido transparentes y se han apropiado de información comunitaria sin acreditarla SIMCI","Es lo que hay y esos datos son muy útiles, pero las metodologías del jamás han sido transparentes y se han apropiado de información comunitaria sin acreditarla SIMCI","Es lo que hay y esos datos son muy útiles, pero las metodologías del jamás han sido transparentes y se han apropiado de información comunitaria sin acreditarla SIMCI",,,,True,0,0,0,17,0,none,,
x-2026-02-09.csv,1705394155126460526,https://x.com/aexa_tv/status/1705394155126460526,https://x.com/aexa_tv/status/1705394155126460526/analytics,https://x.com/aexa_tv,AEXA,@aexa_tv,"Sep 22, 2023",2023-09-22,,@oflores98 ¡Así vivimos el 2023! Durante nuestra participación hablamos sobre la Teleportación y sus usos dentro de la industria aeroespacial y el futuro. Esperamos regresar muy pronto y seguir motivando a más estudiantes. SIMCI 🚀,@oflores98 ¡Así vivimos el 2023! Durante nuestra participación hablamos sobre la Teleportación y sus usos dentro de la industria aeroespacial y el futuro. Esperamos regresar muy pronto y seguir motivando a más estudiantes. SIMCI 🚀,¡Así vivimos el 2023! Durante nuestra participación hablamos sobre la Teleportación y sus usos dentro de la industria aeroespacial y el futuro. Esperamos regresar muy pronto y seguir motivando a más estudiantes. SIMCI,@oflores98,,🚀,True,1,0,0,72,1,low,col_19,1
x-2026-02-09.csv,1704867055671837012,https://x.com/EcuadorUnodc/status/1704867055671837012,https://x.com/EcuadorUnodc/status/1704867055671837012/analytics,https://x.com/EcuadorUnodc,UNODC ECUADOR,@EcuadorUnodc,"Sep 21, 2023",2023-09-21,Replying to @EcuadorUnodc,"@EcuadorUnodc En la #1ªReuniónInternacionalSTAND, expertos de la Marina de, el Programa de UNODC y la Policía de SIMCI compartieron sus valiosas perspectivas en el panel ""Caracterización, Detección, Manejo Seguro y Desmantelamiento de laboratorios clandestinos"". La ONU en Ecuador 🇲🇽 🇳🇱 🇺🇸 🤝 🇺🇳","@EcuadorUnodc En la #1ªReuniónInternacionalSTAND, expertos de la Marina de, el Programa de UNODC y la Policía de SIMCI compartieron sus valiosas perspectivas en el panel ""Caracterización, Detección, Manejo Seguro y Desmantelamiento de laboratorios clandestinos"". La ONU en Ecuador 🇲🇽 🇳🇱 🇺🇸 🤝 🇺🇳","En la 1ªReuniónInternacionalSTAND, expertos de la Marina de, el Programa de UNODC y la Policía de SIMCI compartieron sus valiosas perspectivas en el panel ""Caracterización, Detección, Manejo Seguro y Desmantelamiento de laboratorios clandestinos"". La ONU en Ecuador",@EcuadorUnodc,#1,🇲🇽🇳🇱🇺🇳🇺🇸🤝,True,4,2,1,202,3,high,"col_19,col_31,col_32","1,2,4"
x-2026-02-09.csv,1703785277930582021,https://x.com/EnVido_Oficial/status/1703785277930582021,https://x.com/EnVido_Oficial/status/1703785277930582021/analytics,https://x.com/EnVido_Oficial,ᶜʳⁱᵐᵉˢ | 𝐸𝑛 𝑉𝑖𝑑𝑜,@EnVido_Oficial,"Sep 18, 2023",2023-09-18,Replying to @EnVido_Oficial @susanamuhamad and 3 others,"@EnVido_Oficial Según @susanamuhamad @MisionONUCol el Gbno Sección de Asuntos Antinarcóticos y Aplicación de la Ley (INL); y la Oficina SIMCI (UNODC) para la R.A. Cono Sur a través dl proy, reportaron q el 88 % de las evidencias de explotacion de oro de aluvión está en 3 dptos: Chocó, Ant/quia y Bolívar. 🇵🇷","@EnVido_Oficial Según @susanamuhamad @MisionONUCol el Gbno Sección de Asuntos Antinarcóticos y Aplicación de la Ley (INL); y la Oficina SIMCI (UNODC) para la R.A. Cono Sur a través dl proy, reportaron q el 88 % de las evidencias de explotacion de oro de aluvión está en 3 dptos: Chocó, Ant/quia y Bolívar. 🇵🇷","Según el Gbno Sección de Asuntos Antinarcóticos y Aplicación de la Ley (INL); y la Oficina SIMCI (UNODC) para la R.A. Cono Sur a través dl proy, reportaron q el 88 % de las evidencias de explotacion de oro de aluvión está en 3 dptos: Chocó, Ant/quia y Bolívar.",@EnVido_Oficial|@MisionONUCol|@susanamuhamad,,🇵🇷,True,1,0,0,19,1,low,col_19,1
x-2026-02-09.csv,1703699877199573166,https://x.com/mweenelebesaq/status/1703699877199573166,https://x.com/mweenelebesaq/status/1703699877199573166/analytics,https://x.com/mweenelebesaq,Lindsey,@mweenelebesaq,"Sep 18, 2023",2023-09-18,,"El informe del año 2022 dejó varios indicadores como que en Putumayo, los cultivos de coca aumentaron en un 77% respecto al periodo de 2021. ¿Cuáles son las otras conclusiones? Le recomendamos este artículo: Simci","El informe del año 2022 dejó varios indicadores como que en Putumayo, los cultivos de coca aumentaron en un 77% respecto al periodo de 2021. ¿Cuáles son las otras conclusiones? Le recomendamos este artículo: Simci","El informe del año 2022 dejó varios indicadores como que en Putumayo, los cultivos de coca aumentaron en un 77% respecto al periodo de 2021. ¿Cuáles son las otras conclusiones? Le recomendamos este artículo: Simci",,,,True,0,0,0,9,0,none,,
x-2026-02-09.csv,1703529259887980936,https://x.com/AlPoniente/status/1703529259887980936,https://x.com/AlPoniente/status/1703529259887980936/analytics,https://x.com/AlPoniente,Al Poniente,@AlPoniente,"Sep 17, 2023",2023-09-17,,#Opinión | El Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de Naciones Unidas informó que Colombia ha alcanzado en 2022 los máximos niveles históricos de coca y de producción de cocaína. Por: @RafaNietoLoaiza SIMCI,#Opinión | El Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de Naciones Unidas informó que Colombia ha alcanzado en 2022 los máximos niveles históricos de coca y de producción de cocaína. Por: @RafaNietoLoaiza SIMCI,Opinión El Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de Naciones Unidas informó que Colombia ha alcanzado en 2022 los máximos niveles históricos de coca y de producción de cocaína. Por: SIMCI,@RafaNietoLoaiza,#Opinión,,True,0,0,0,70,0,none,,
x-2026-02-09.csv,1703521790058697153,https://x.com/aexa_tv/status/1703521790058697153,https://x.com/aexa_tv/status/1703521790058697153/analytics,https://x.com/aexa_tv,AEXA,@aexa_tv,"Sep 17, 2023",2023-09-17,,¡Atención estudiantes de la Universidad Politécnica de Pachuca! Este 18 de septiembre estaremos con ustedes en el 2023 de la Universidad Politécnica de Pachuca. Únanse a nosotros y sean parte de nuestras dinámicas. SIMCI 📢 🚀,¡Atención estudiantes de la Universidad Politécnica de Pachuca! Este 18 de septiembre estaremos con ustedes en el 2023 de la Universidad Politécnica de Pachuca. Únanse a nosotros y sean parte de nuestras dinámicas. SIMCI 📢 🚀,¡Atención estudiantes de la Universidad Politécnica de Pachuca! Este 18 de septiembre estaremos con ustedes en el 2023 de la Universidad Politécnica de Pachuca. Únanse a nosotros y sean parte de nuestras dinámicas. SIMCI,,,📢🚀,True,0,0,0,99,0,none,,
x-2026-02-09.csv,1703095081379541265,https://x.com/NanoBotero/status/1703095081379541265,https://x.com/NanoBotero/status/1703095081379541265/analytics,https://x.com/NanoBotero,NanoBotero,@NanoBotero,"Sep 16, 2023",2023-09-16,Replying to @MiguelUribeT,"@MiguelUribeT Falso... la menor superficie se alcanzó en 2.008... y la suspensión de la aspersión aérea es la causa primera de su posterior diseminación y expansión e las zonas en donde habían sido erradicadas. Dónde es que lee, si es que lo hace? Revise SIMCI ⚕","@MiguelUribeT Falso... la menor superficie se alcanzó en 2.008... y la suspensión de la aspersión aérea es la causa primera de su posterior diseminación y expansión e las zonas en donde habían sido erradicadas. Dónde es que lee, si es que lo hace? Revise SIMCI ⚕","Falso... la menor superficie se alcanzó en 2.008... y la suspensión de la aspersión aérea es la causa primera de su posterior diseminación y expansión e las zonas en donde habían sido erradicadas. Dónde es que lee, si es que lo hace? Revise SIMCI",@MiguelUribeT,,⚕,True,0,0,0,11,0,none,,
