source_file,tweet_id,tweet_url,analytics_url,author_profile_url,author_name,author_handle,tweet_date_raw,tweet_date,replying_to_raw,tweet_text,tweet_text_display,tweet_text_model,mentions,hashtags,emojis,contains_simci,likes,reposts,comments,views,engagement_signal_count,engagement_confidence,engagement_raw_positions,engagement_raw_values,sentiment,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_label_es,emotion,emotion_label_es,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_others,emotion_sadness,emotion_surprise,simci_stance,simci_stance_label_es,sentiment_simci_adjusted,sentiment_simci_adjusted_label_es
x-2026-02-09.csv,1847388704392048908,https://x.com/lopez03david/status/1847388704392048908,https://x.com/lopez03david/status/1847388704392048908/analytics,https://x.com/lopez03david,David López Bermúdez,@lopez03david,"Oct 18, 2024",2024-10-18,,"Urgente: producción de cocaína pura en Colombia se disparó: de 1.783 toneladas en 2022 pasó a 2.664 toneladas en 2023, según informe Simci 🚨","Urgente: producción de cocaína pura en Colombia se disparó: de 1.783 toneladas en 2022 pasó a 2.664 toneladas en 2023, según informe Simci 🚨","Urgente: producción de cocaína pura en Colombia se disparó: de 1.783 toneladas en 2022 pasó a 2.664 toneladas en 2023, según informe Simci",,,🚨,True,0,0,0,36,0,none,,,NEU,0.044201746582984924,0.5313546061515808,0.42444369196891785,Neutral,others,Otros,0.003062289208173752,0.002649788511916995,0.008255353197455406,0.0024034050293266773,0.9619398713111877,0.008696010336279869,0.012993266806006432,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1847388083739852974,https://x.com/PartidoRepubl14/status/1847388083739852974,https://x.com/PartidoRepubl14/status/1847388083739852974/analytics,https://x.com/PartidoRepubl14,Patriota Mesianico,@PartidoRepubl14,"Oct 18, 2024",2024-10-18,,"@petrogustavo SABROSO!!!!!! Urgente: producción de cocaína pura en Colombia se disparó: de 1.783 toneladas en 2022 pasó a 2.664 toneladas en 2023, según informe Simci","@petrogustavo SABROSO!!!!!! Urgente: producción de cocaína pura en Colombia se disparó: de 1.783 toneladas en 2022 pasó a 2.664 toneladas en 2023, según informe Simci","SABROSO!!!!!! Urgente: producción de cocaína pura en Colombia se disparó: de 1.783 toneladas en 2022 pasó a 2.664 toneladas en 2023, según informe Simci",@petrogustavo,,,True,0,0,0,13,0,none,,,NEU,0.058464955538511276,0.5144901275634766,0.42704489827156067,Neutral,others,Otros,0.01243795920163393,0.007009091321378946,0.02892914041876793,0.0044432030990719795,0.831332802772522,0.014535956084728241,0.10131184011697769,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-08.csv,1847387573192446364,https://x.com/ELTIEMPO/status/1847387573192446364,https://x.com/ELTIEMPO/status/1847387573192446364/analytics,https://x.com/ELTIEMPO,EL TIEMPO,@ELTIEMPO,"Oct 18, 2024",2024-10-18,,"#Urgente: producción de cocaína pura en Colombia se disparó: de 1.783 toneladas en 2022 pasó a 2.664 toneladas en 2023, según informe Simci 🔴 👇","#Urgente: producción de cocaína pura en Colombia se disparó: de 1.783 toneladas en 2022 pasó a 2.664 toneladas en 2023, según informe Simci 🔴 👇","Urgente: producción de cocaína pura en Colombia se disparó: de 1.783 toneladas en 2022 pasó a 2.664 toneladas en 2023, según informe Simci",,#Urgente,👇🔴,True,871,720,203,87000,3,high,"col_18,col_29,col_31","203,720,871",NEU,0.044201746582984924,0.5313546061515808,0.42444369196891785,Neutral,others,Otros,0.003062289208173752,0.002649788511916995,0.008255353197455406,0.0024034050293266773,0.9619398713111877,0.008696010336279869,0.012993266806006432,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1847387573150425218,https://x.com/AyitoMendez/status/1847387573150425218,https://x.com/AyitoMendez/status/1847387573150425218/analytics,https://x.com/AyitoMendez,Alicia Méndez,@AyitoMendez,"Oct 18, 2024",2024-10-18,,"@ELTIEMPO Atención: Colombia rompe récord de producción de cocaína pura, llegó a 2.664 toneladas métricas en 2023. Revela informe. Los detalles vía: Simci","@ELTIEMPO Atención: Colombia rompe récord de producción de cocaína pura, llegó a 2.664 toneladas métricas en 2023. Revela informe. Los detalles vía: Simci","Atención: Colombia rompe récord de producción de cocaína pura, llegó a 2.664 toneladas métricas en 2023. Revela informe. Los detalles vía: Simci",@ELTIEMPO,,,True,0,0,0,50,0,none,,,NEU,0.09379834681749344,0.6792352199554443,0.22696644067764282,Neutral,others,Otros,0.0016422856133431196,0.001708306255750358,0.005237856414169073,0.0016864454373717308,0.9763726592063904,0.0031072748824954033,0.010245288722217083,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1847367435470721258,https://x.com/UNODC_PERU/status/1847367435470721258,https://x.com/UNODC_PERU/status/1847367435470721258/analytics,https://x.com/UNODC_PERU,UNODC Perú,@UNODC_PERU,"Oct 18, 2024",2024-10-18,Replying to @UNODC_PERU,"@UNODC_PERU gracias a @UEenPeru, continuará apoyando la lucha contra cultivos ilícitos en Perú, innovando con tecnología que permita su adecuada la gestión @PoliciaPeru #SIMCI Unión Europea en Perú #CORAH @DEVIDAPERU @INIAPeru @A_Espacial_Peru @midagriperu","@UNODC_PERU gracias a @UEenPeru, continuará apoyando la lucha contra cultivos ilícitos en Perú, innovando con tecnología que permita su adecuada la gestión @PoliciaPeru #SIMCI Unión Europea en Perú #CORAH @DEVIDAPERU @INIAPeru @A_Espacial_Peru @midagriperu","gracias a , continuará apoyando la lucha contra cultivos ilícitos en Perú, innovando con tecnología que permita su adecuada la gestión SIMCI Unión Europea en Perú CORAH",@A_Espacial_Peru|@DEVIDAPERU|@INIAPeru|@PoliciaPeru|@UEenPeru|@UNODC_PERU|@midagriperu,#CORAH|#SIMCI,,True,4,4,1,485,3,high,"col_19,col_31,col_32","1,4,4",POS,0.6667174100875854,0.29868564009666443,0.03459687530994415,Positivo,joy,Alegría,0.000586255919188261,0.0006938887527212501,0.00044788929517380893,0.9745634198188782,0.022346090525388718,0.000542574911378324,0.0008199225994758308,neutral,Neutral Sobre SIMCI,POS,Positivo
x-2026-02-09.csv,1847367427304411649,https://x.com/UNODC_PERU/status/1847367427304411649,https://x.com/UNODC_PERU/status/1847367427304411649/analytics,https://x.com/UNODC_PERU,UNODC Perú,@UNODC_PERU,"Oct 18, 2024",2024-10-18,,"El proyecto #SIMCI, con apoyo de @UEenPeru, organizó el taller ""Uso de datos LiDAR para monitorear ecosistemas y agricultura"". #LiDAR instituciones del Estado peruano se capacitaron en el uso de drones y tecnología Policía Nacional del Perú para estimar la productividad de cultivos de coca. 🌿 1⃣","El proyecto #SIMCI, con apoyo de @UEenPeru, organizó el taller ""Uso de datos LiDAR para monitorear ecosistemas y agricultura"". #LiDAR instituciones del Estado peruano se capacitaron en el uso de drones y tecnología Policía Nacional del Perú para estimar la productividad de cultivos de coca. 🌿 1⃣","El proyecto SIMCI, con apoyo de , organizó el taller ""Uso de datos LiDAR para monitorear ecosistemas y agricultura"". LiDAR instituciones del Estado peruano se capacitaron en el uso de drones y tecnología Policía Nacional del Perú para estimar la productividad de cultivos de coca. 1⃣",@UEenPeru,#LiDAR|#SIMCI,1⃣🌿,True,8,3,1,572,3,high,"col_19,col_31,col_32","1,3,8",NEU,0.36401453614234924,0.5813394784927368,0.054646044969558716,Neutral,others,Otros,0.0009385292651131749,0.0003971298865508288,0.0006467297207564116,0.010596955195069313,0.9857672452926636,0.000580648600589484,0.001072807121090591,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1844471691038396832,https://x.com/DanielMejiaL/status/1844471691038396832,https://x.com/DanielMejiaL/status/1844471691038396832/analytics,https://x.com/DanielMejiaL,Daniel Mejia,@DanielMejiaL,"Oct 10, 2024",2024-10-10,Replying to @SebastianNohra and @MinjusticiaCo,"@SebastianNohra @MinjusticiaCo Esta cifra normalmente la entrega SIMCI en junio, y el gobierno la publica en julio-agosto. Nada aún. Importante que hagan pública la cifra. Y que el presidente deje de mentir diciendo que les han “afectado el negocio”.","@SebastianNohra @MinjusticiaCo Esta cifra normalmente la entrega SIMCI en junio, y el gobierno la publica en julio-agosto. Nada aún. Importante que hagan pública la cifra. Y que el presidente deje de mentir diciendo que les han “afectado el negocio”.","Esta cifra normalmente la entrega SIMCI en junio, y el gobierno la publica en julio-agosto. Nada aún. Importante que hagan pública la cifra. Y que el presidente deje de mentir diciendo que les han “afectado el negocio”.",@MinjusticiaCo|@SebastianNohra,,,True,2,2,0,183,2,medium,"col_19,col_31","2,2",NEG,0.03184070438146591,0.34242016077041626,0.6257390975952148,Negativo,others,Otros,0.3683568239212036,0.027585413306951523,0.004047013353556395,0.0018879917915910482,0.5691957473754883,0.026145780459046364,0.0027811797335743904,anti_simci,En Contra De SIMCI,NEG,Negativo
x-2026-02-09.csv,1844470177808908439,https://x.com/DanielMejiaL/status/1844470177808908439,https://x.com/DanielMejiaL/status/1844470177808908439/analytics,https://x.com/DanielMejiaL,Daniel Mejia,@DanielMejiaL,"Oct 10, 2024",2024-10-10,,@MinjusticiaCo: ¿Por qué no han publicado aún las cifras de cultivos ilícitos y producción potencial de cocaína de 2023? El programa de la Oficina de Naciones Unidas contra la Droga y el Delito (UNODC) se las entregó desde finales de junio. ¿Por qué no lo han hecho público? SIMCI,@MinjusticiaCo: ¿Por qué no han publicado aún las cifras de cultivos ilícitos y producción potencial de cocaína de 2023? El programa de la Oficina de Naciones Unidas contra la Droga y el Delito (UNODC) se las entregó desde finales de junio. ¿Por qué no lo han hecho público? SIMCI,: ¿Por qué no han publicado aún las cifras de cultivos ilícitos y producción potencial de cocaína de 2023? El programa de la Oficina de Naciones Unidas contra la Droga y el Delito (UNODC) se las entregó desde finales de junio. ¿Por qué no lo han hecho público? SIMCI,@MinjusticiaCo,,,True,13,12,2,815,3,high,"col_19,col_31,col_32","2,12,13",NEG,0.008360814303159714,0.18067587912082672,0.8109633326530457,Negativo,anger,Enojo,0.774708092212677,0.03525270149111748,0.00463495310395956,0.0005946799064986408,0.16543027758598328,0.012805670499801636,0.006573638878762722,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1844443313400840416,https://x.com/DanielMejiaL/status/1844443313400840416,https://x.com/DanielMejiaL/status/1844443313400840416/analytics,https://x.com/DanielMejiaL,Daniel Mejia,@DanielMejiaL,"Oct 10, 2024",2024-10-10,,@MinjusticiaCo: ¿Por qué no han publicado la medición de cultivos de coca y producción potencial de cocaína de 2023? La medición se las entregó el programa de la Oficina de Naciones Unidas y el Delito (UNODC) desde finales de junio de este año. Atentos a su respuesta. SIMCI,@MinjusticiaCo: ¿Por qué no han publicado la medición de cultivos de coca y producción potencial de cocaína de 2023? La medición se las entregó el programa de la Oficina de Naciones Unidas y el Delito (UNODC) desde finales de junio de este año. Atentos a su respuesta. SIMCI,: ¿Por qué no han publicado la medición de cultivos de coca y producción potencial de cocaína de 2023? La medición se las entregó el programa de la Oficina de Naciones Unidas y el Delito (UNODC) desde finales de junio de este año. Atentos a su respuesta. SIMCI,@MinjusticiaCo,,,True,8,5,0,187,2,medium,"col_19,col_31","5,8",NEG,0.017749130725860596,0.4608718454837799,0.5213789939880371,Negativo,others,Otros,0.015016742050647736,0.0020367412362247705,0.0012952989200130105,0.0006571050616912544,0.975143551826477,0.0030581639148294926,0.0027924582827836275,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1843706136111006168,https://x.com/KANURMAH/status/1843706136111006168,https://x.com/KANURMAH/status/1843706136111006168/analytics,https://x.com/KANURMAH,URMAH∆,@KANURMAH,"Oct 8, 2024",2024-10-08,Replying to @elespectador,"@elespectador Creo que no es valido, ya no da áreas de cultivos solo posibles lugares, asi que el dato es especulativo, el dato lo da por la cantidad de incautaciones que antes pasaban ahora no kejejejej SIMCI","@elespectador Creo que no es valido, ya no da áreas de cultivos solo posibles lugares, asi que el dato es especulativo, el dato lo da por la cantidad de incautaciones que antes pasaban ahora no kejejejej SIMCI","Creo que no es valido, ya no da áreas de cultivos solo posibles lugares, asi que el dato es especulativo, el dato lo da por la cantidad de incautaciones que antes pasaban ahora no kejejejej SIMCI",@elespectador,,,True,0,0,0,12,0,none,,,NEU,0.013367069885134697,0.5948477387428284,0.391785204410553,Neutral,others,Otros,0.0023481242824345827,0.0007955542532727122,0.001290141954086721,0.000891872332431376,0.9882636070251465,0.00394217437133193,0.0024684967938810587,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1835807329050116341,https://x.com/waldoalarconho1/status/1835807329050116341,https://x.com/waldoalarconho1/status/1835807329050116341/analytics,https://x.com/waldoalarconho1,DESTRUCTOR II De Mamertos.,@waldoalarconho1,"Sep 16, 2024",2024-09-16,,"@ONU_es El presidente Biden certifica a Colombia en temas antinarcóticos, sin el país arrancar una sola mata de coca de las 350 mil HA que existen según la. Parece que le está facilitando el tráfico a los narcos y al gobierno petro. @DEAHQ @DeptEstadoPR SIMCI Presidente Biden certifica y destaca estrategia antinarcóticos de Colombia Noticentro 1 CM& @CMILANOTICIA @JusticeDept_RP","@ONU_es El presidente Biden certifica a Colombia en temas antinarcóticos, sin el país arrancar una sola mata de coca de las 350 mil HA que existen según la. Parece que le está facilitando el tráfico a los narcos y al gobierno petro. @DEAHQ @DeptEstadoPR SIMCI Presidente Biden certifica y destaca estrategia antinarcóticos de Colombia Noticentro 1 CM& @CMILANOTICIA @JusticeDept_RP","El presidente Biden certifica a Colombia en temas antinarcóticos, sin el país arrancar una sola mata de coca de las 350 mil HA que existen según la. Parece que le está facilitando el tráfico a los narcos y al gobierno petro. SIMCI Presidente Biden certifica y destaca estrategia antinarcóticos de Colombia Noticentro 1 CM&",@CMILANOTICIA|@DEAHQ|@DeptEstadoPR|@JusticeDept_RP|@ONU_es,,,True,19,15,1,417,3,high,"col_19,col_32,col_33","1,15,19",NEG,0.04889938235282898,0.3257853090763092,0.625315248966217,Negativo,others,Otros,0.1627887338399887,0.019159603863954544,0.0020719007588922977,0.0030290286522358656,0.7913451194763184,0.018150970339775085,0.003454672172665596,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1830354632427683881,https://x.com/Analitico797/status/1830354632427683881,https://x.com/Analitico797/status/1830354632427683881/analytics,https://x.com/Analitico797,Néstor Quiroz.,@Analitico797,"Sep 1, 2024",2024-09-01,Replying to @WRadioColombia,"@WRadioColombia Sin dejar de lado su buena acción, pero produce 1800 Tn métricas x año, con 300 mil Ht de de coca además debería el gobierno preocuparse + país productor y consumidor así q las cifras no son +. Datos de SIMCI. 🇨🇴 🍃","@WRadioColombia Sin dejar de lado su buena acción, pero produce 1800 Tn métricas x año, con 300 mil Ht de de coca además debería el gobierno preocuparse + país productor y consumidor así q las cifras no son +. Datos de SIMCI. 🇨🇴 🍃","Sin dejar de lado su buena acción, pero produce 1800 Tn métricas x año, con 300 mil Ht de de coca además debería el gobierno preocuparse + país productor y consumidor así q las cifras no son +. Datos de SIMCI.",@WRadioColombia,,🇨🇴🍃,True,0,0,0,23,0,none,,,NEU,0.0548027828335762,0.537995457649231,0.40720173716545105,Neutral,others,Otros,0.01630041003227234,0.0021048730704933405,0.0009208932751789689,0.002083736937493086,0.9700305461883545,0.006994167342782021,0.0015653810696676373,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1828142918584172642,https://x.com/Analitico797/status/1828142918584172642,https://x.com/Analitico797/status/1828142918584172642/analytics,https://x.com/Analitico797,Néstor Quiroz.,@Analitico797,"Aug 26, 2024",2024-08-26,Replying to @ISAZULETA,"@ISAZULETA Senadora, datos de hoy de SI tiene 300 mil Ht de GIF de coca, mensual salen 150 Tn métricas x año 1800 ahora entiende que las casi 300 Tn q incautan son un balance negativo frente a la producción, más incautación x mayor cloro hidrato en el mercado, más demanda + oferta. MCI 🇨🇴 🍃","@ISAZULETA Senadora, datos de hoy de SI tiene 300 mil Ht de GIF de coca, mensual salen 150 Tn métricas x año 1800 ahora entiende que las casi 300 Tn q incautan son un balance negativo frente a la producción, más incautación x mayor cloro hidrato en el mercado, más demanda + oferta. MCI 🇨🇴 🍃","Senadora, datos de hoy de SI tiene 300 mil Ht de GIF de coca, mensual salen 150 Tn métricas x año 1800 ahora entiende que las casi 300 Tn q incautan son un balance negativo frente a la producción, más incautación x mayor cloro hidrato en el mercado, más demanda + oferta. MCI",@ISAZULETA,,🇨🇴🍃,False,0,0,0,11,0,none,,,NEG,0.015984080731868744,0.31527480483055115,0.6687411665916443,Negativo,others,Otros,0.025624344125390053,0.004942459519952536,0.004303445108234882,0.001529610250145197,0.9362460970878601,0.015127661637961864,0.012226349674165249,no_menciona,No Menciona SIMCI,NEG,Negativo
x-2026-02-09.csv,1826943609037267401,https://x.com/Pepas1971/status/1826943609037267401,https://x.com/Pepas1971/status/1826943609037267401/analytics,https://x.com/Pepas1971,Jaime Alberto,@Pepas1971,"Aug 23, 2024",2024-08-23,Replying to @RenataSokolov,@RenataSokolov Gran parte de los cultivos ilícitos según el están ubicados en esas zonas donde impera el hampa y el desorden. SIMCI,@RenataSokolov Gran parte de los cultivos ilícitos según el están ubicados en esas zonas donde impera el hampa y el desorden. SIMCI,Gran parte de los cultivos ilícitos según el están ubicados en esas zonas donde impera el hampa y el desorden. SIMCI,@RenataSokolov,,,True,0,0,0,22,0,none,,,NEG,0.024104997515678406,0.20976045727729797,0.7661345601081848,Negativo,others,Otros,0.03976333141326904,0.023006344214081764,0.01827937364578247,0.0020653416868299246,0.9041579961776733,0.007277911528944969,0.005449656397104263,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1825697026769826045,https://x.com/andresrocruz/status/1825697026769826045,https://x.com/andresrocruz/status/1825697026769826045/analytics,https://x.com/andresrocruz,Andres Robayo Cruz,@andresrocruz,"Aug 19, 2024",2024-08-19,Replying to @ktikariza,@ktikariza Ni si quiere es proporcional con lo que han crecido los cultivos de coca según el; antes de desinformar lea! SIMCI,@ktikariza Ni si quiere es proporcional con lo que han crecido los cultivos de coca según el; antes de desinformar lea! SIMCI,Ni si quiere es proporcional con lo que han crecido los cultivos de coca según el; antes de desinformar lea! SIMCI,@ktikariza,,,True,0,0,0,7,0,none,,,NEG,0.034868594259023666,0.2801525592803955,0.6849787831306458,Negativo,anger,Enojo,0.7967945337295532,0.06837751716375351,0.003470880212262273,0.001130013493821025,0.11810252815485,0.0072072166949510574,0.004917384125292301,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1824834068279968011,https://x.com/andresrocruz/status/1824834068279968011,https://x.com/andresrocruz/status/1824834068279968011/analytics,https://x.com/andresrocruz,Andres Robayo Cruz,@andresrocruz,"Aug 17, 2024",2024-08-17,Replying to @Son15Letras @cayemo and @petrogustavo,"@Son15Letras @cayemo @petrogustavo Vaya al Cauca y pregúnteles cómo está, al vichada si cree que el control territorial lo tiene el estado en este momento, a Nariño a ver quién tiene el monopolio de las armas! O consulte el SIMCI, a ver cómo está la situación de los cultivos ilícitos.","@Son15Letras @cayemo @petrogustavo Vaya al Cauca y pregúnteles cómo está, al vichada si cree que el control territorial lo tiene el estado en este momento, a Nariño a ver quién tiene el monopolio de las armas! O consulte el SIMCI, a ver cómo está la situación de los cultivos ilícitos.","Vaya al Cauca y pregúnteles cómo está, al vichada si cree que el control territorial lo tiene el estado en este momento, a Nariño a ver quién tiene el monopolio de las armas! O consulte el SIMCI, a ver cómo está la situación de los cultivos ilícitos.",@Son15Letras|@cayemo|@petrogustavo,,,True,0,0,0,23,0,none,,,NEU,0.026433827355504036,0.5384984612464905,0.43506771326065063,Neutral,others,Otros,0.18578766286373138,0.028606753796339035,0.018115531653165817,0.0027814742643386126,0.7194889783859253,0.027279984205961227,0.017939655110239983,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1824457335605170504,https://x.com/don_caustico/status/1824457335605170504,https://x.com/don_caustico/status/1824457335605170504/analytics,https://x.com/don_caustico,Don Cáustico 3.0,@don_caustico,"Aug 16, 2024",2024-08-16,Replying to @RomanoskyGP,@RomanoskyGP Entonces las 300.000 hectáreas que reporta el de la ONU no es de coca sino de cacao? Y los reportes de incautación que hacen a diario es de polvo de cacao SIMCI 😱,@RomanoskyGP Entonces las 300.000 hectáreas que reporta el de la ONU no es de coca sino de cacao? Y los reportes de incautación que hacen a diario es de polvo de cacao SIMCI 😱,Entonces las 300.000 hectáreas que reporta el de la ONU no es de coca sino de cacao? Y los reportes de incautación que hacen a diario es de polvo de cacao SIMCI,@RomanoskyGP,,😱,True,1,0,0,63,1,low,col_19,1,NEG,0.009171109646558762,0.1664975881576538,0.8243312835693359,Negativo,others,Otros,0.09541738033294678,0.02301075868308544,0.012584006413817406,0.0018896607216447592,0.7906197309494019,0.016587618738412857,0.05989088863134384,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1822281679731331268,https://x.com/DanielMejiaL/status/1822281679731331268,https://x.com/DanielMejiaL/status/1822281679731331268/analytics,https://x.com/DanielMejiaL,Daniel Mejia,@DanielMejiaL,"Aug 10, 2024",2024-08-10,Replying to @carlospoveda07 @mindefensa and @MinjusticiaCo,@carlospoveda07 @mindefensa @MinjusticiaCo Entiendo que ya SIMCI -UNODC entregó las cifras al gobierno desde junio. Pero sin la aprobación del gobierno no se publica el informe.,@carlospoveda07 @mindefensa @MinjusticiaCo Entiendo que ya SIMCI -UNODC entregó las cifras al gobierno desde junio. Pero sin la aprobación del gobierno no se publica el informe.,Entiendo que ya SIMCI -UNODC entregó las cifras al gobierno desde junio. Pero sin la aprobación del gobierno no se publica el informe.,@MinjusticiaCo|@carlospoveda07|@mindefensa,,,True,0,0,0,19,0,none,,,NEG,0.01164437085390091,0.24132628738880157,0.7470293641090393,Negativo,others,Otros,0.001560543430969119,0.0004960728110745549,0.001029445556923747,0.0005073167267255485,0.9922365546226501,0.003037558402866125,0.0011325106024742126,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1822083628387471665,https://x.com/carlospoveda07/status/1822083628387471665,https://x.com/carlospoveda07/status/1822083628387471665/analytics,https://x.com/carlospoveda07,Carlos Poveda,@carlospoveda07,"Aug 9, 2024",2024-08-09,Replying to @DanielMejiaL @mindefensa and @MinjusticiaCo,"@DanielMejiaL @mindefensa @MinjusticiaCo Esas cifras las publica el informe SIMCI de la UNODC, no?","@DanielMejiaL @mindefensa @MinjusticiaCo Esas cifras las publica el informe SIMCI de la UNODC, no?","Esas cifras las publica el informe SIMCI de la UNODC, no?",@DanielMejiaL|@MinjusticiaCo|@mindefensa,,,True,1,0,0,32,1,low,col_19,1,NEU,0.03270233795046806,0.7204079031944275,0.24688979983329773,Neutral,others,Otros,0.000905896769836545,0.0005468896706588566,0.001035565510392189,0.0005448755109682679,0.9923621416091919,0.00133873603772372,0.003265867242589593,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1817973624151884043,https://x.com/andresrocruz/status/1817973624151884043,https://x.com/andresrocruz/status/1817973624151884043/analytics,https://x.com/andresrocruz,Andres Robayo Cruz,@andresrocruz,"Jul 29, 2024",2024-07-29,Replying to @laurisarabia,"@laurisarabia Es proporcional a la cantidad que se está produciendo, si usted señora Sarabia se fija en el, los cultivos de coca han aumentado exponencialmente desde que ustedes gobiernan, la cantidad de droga incautada en comparación a lo que ahora está produciendo es ínfima. SIMCI","@laurisarabia Es proporcional a la cantidad que se está produciendo, si usted señora Sarabia se fija en el, los cultivos de coca han aumentado exponencialmente desde que ustedes gobiernan, la cantidad de droga incautada en comparación a lo que ahora está produciendo es ínfima. SIMCI","Es proporcional a la cantidad que se está produciendo, si usted señora Sarabia se fija en el, los cultivos de coca han aumentado exponencialmente desde que ustedes gobiernan, la cantidad de droga incautada en comparación a lo que ahora está produciendo es ínfima. SIMCI",@laurisarabia,,,True,0,0,0,3,0,none,,,NEG,0.015315648168325424,0.1319197714328766,0.8527646064758301,Negativo,anger,Enojo,0.5069557428359985,0.14262190461158752,0.01012613158673048,0.0038601376581937075,0.22536541521549225,0.10232912003993988,0.00874154269695282,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1812375818141581678,https://x.com/ObservadoresCo/status/1812375818141581678,https://x.com/ObservadoresCo/status/1812375818141581678/analytics,https://x.com/ObservadoresCo,ObservadoresCol - Data & Analytics,@ObservadoresCo,"Jul 14, 2024",2024-07-14,,@ONU_es Se aproxima el informe de cultivos ilícitos en año 2023 por parte de la @UNODC con sistema @UNODCROCOL del 87% baja la erradicación de cultivos desde Agosto 2022 en US Embassy Bogota 🇨🇴 #SIMCI ➕ 🔎 @nytimes @thegreatglatsky 📸 @ElNuevoSiglo @federicorios,@ONU_es Se aproxima el informe de cultivos ilícitos en año 2023 por parte de la @UNODC con sistema @UNODCROCOL del 87% baja la erradicación de cultivos desde Agosto 2022 en US Embassy Bogota 🇨🇴 #SIMCI ➕ 🔎 @nytimes @thegreatglatsky 📸 @ElNuevoSiglo @federicorios,Se aproxima el informe de cultivos ilícitos en año 2023 por parte de la con sistema del 87% baja la erradicación de cultivos desde Agosto 2022 en US Embassy Bogota SIMCI,@ElNuevoSiglo|@ONU_es|@UNODC|@UNODCROCOL|@federicorios|@nytimes|@thegreatglatsky,#SIMCI,➕🇨🇴📸🔎,True,2,1,0,43,2,medium,"col_19,col_31","1,2",NEU,0.06200868636369705,0.7287505269050598,0.20924074947834015,Neutral,others,Otros,0.003394532483071089,0.0023569478653371334,0.005382771138101816,0.00149915914516896,0.9693179130554199,0.007082954980432987,0.010965724475681782,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-08.csv,1811899338315977162,https://x.com/senadormotoa/status/1811899338315977162,https://x.com/senadormotoa/status/1811899338315977162/analytics,https://x.com/senadormotoa,Carlos Fernando Motoa,@senadormotoa,"Jul 12, 2024",2024-07-12,,"@mindefensa Desde 2022 el Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) viene advirtiendo que entre Timba, Buenos Aires y Jamundí se viene consolidando un enclave para la producción de hoja de coca que el Gobierno Nacional y en particular han ignorado. Cabe #Actualidad SIMCI | Se presentó un nuevo hostigamiento a la Subestación de Policía de Robles, zona rural de Jamundí @elpaiscali 🔗 El País Cali 📰 👇","@mindefensa Desde 2022 el Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) viene advirtiendo que entre Timba, Buenos Aires y Jamundí se viene consolidando un enclave para la producción de hoja de coca que el Gobierno Nacional y en particular han ignorado. Cabe #Actualidad SIMCI | Se presentó un nuevo hostigamiento a la Subestación de Policía de Robles, zona rural de Jamundí @elpaiscali 🔗 El País Cali 📰 👇","Desde 2022 el Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) viene advirtiendo que entre Timba, Buenos Aires y Jamundí se viene consolidando un enclave para la producción de hoja de coca que el Gobierno Nacional y en particular han ignorado. Cabe Actualidad SIMCI Se presentó un nuevo hostigamiento a la Subestación de Policía de Robles, zona rural de Jamundí El País Cali",@elpaiscali|@mindefensa,#Actualidad,👇📰🔗,True,16,12,1,1200,3,high,"col_18,col_31,col_32","1,12,16",NEG,0.01042900700122118,0.1229681670665741,0.8666027188301086,Negativo,others,Otros,0.24822747707366943,0.03999767452478409,0.02901616133749485,0.0021053191740065813,0.6451043486595154,0.024649733677506447,0.010899250395596027,neutral,Neutral Sobre SIMCI,NEG,Negativo
